V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18
1,10022,2,1,4,3300,B001,1,1,S133,2,0,30000,5,15.25,718,39,0
1,10005,1,3,1,4300,B003,0,1,S133,3,0,76000,5,12.99,1729,62,0
0,10001,1,1,4,1520,B001,1,0,S133,2,700,40000,4,19.18,1103,70,0
1,10003,1,1,4,2279.3,B001,1,1,S133,2,0,10000,2,19.18,1103,69,0
1,10045,3,3,4,5100,B002,1,1,S133,2,2000,35000,5,19.18,1103,50,0
1,10002,1,1,4,3500,B002,1,1,S134,2,200,15000,1,20,1390,59,0
1,10001,1,1,4,2300,B012,0,1,S161,2,250,10000,3,20,372,62,0
1,10001,1,2,4,5700,B005,1,1,S133,2,0,100000,5,19.18,1103,42,0
1,10215,3,1,4,3000,B010,0,1,S133,2,300,10000,5,16.75,247,51,0
0,10004,1,1,4,1100,B002,1,0,S143,2,0,40000,4,19.18,1103,46,0
0,10003,1,2,4,2500,B004,1,1,S133,3,0,36000,5,19.18,1103,37,0
0,10287,3,1,4,780,B003,0,0,S133,2,765,40000,4,19.18,1103,57,0
0,10002,1,2,4,2300,B004,1,0,S133,2,0,40000,4,19.18,1103,67,0
1,10006,1,3,1,5200,B001,1,1,S143,2,0,100000,5,19.18,1103,32,0
0,10015,3,1,4,550,B003,0,0,S161,3,0,40000,4,19.18,1103,31,0
1,10003,1,3,4,5800,B001,1,1,S122,2,300,50000,5,19.18,1103,43,0
1,10006,1,1,4,4900,B004,1,1,S133,2,0,100000,5,19.18,1103,43,0
1,10003,1,1,4,11700,B003,0,1,S133,2,0,50000,5,13.5,1150,61,0
1,10003,1,3,4,2400,B001,1,1,S133,2,920,20000,5,19.18,1103,55,0
0,10011,2,2,4,4030,B026,1,0,S143,2,1022.8,40000,4,19.18,1103,58,0
1,10003,1,2,4,1800,B020,0,1,S134,2,197.5,34000,5,18.4,871,48,0
1,10003,1,3,2,2750,B002,1,1,S133,3,0,37000,4,18.25,1092,43,0
1,10003,1,3,2,2750,B002,1,1,S133,3,0,37000,4,14.25,1016,48,0
1,10008,1,1,4,2970,B003,0,1,S143,2,0,30000,5,19.18,1103,57,0
1,10002,1,2,4,2185,B002,1,1,S133,2,0,10000,2,18.5,502,43,0
0,10005,1,1,4,20000,B019,0,0,S143,2,300,40000,4,19.18,1103,59,0
0,10007,1,2,4,942.8,B003,0,0,S122,3,0,40000,4,19.18,1103,53,0
0,10002,1,2,1,2600,B002,1,1,S133,2,0,30000,5,19.18,1103,58,0
1,10001,1,2,4,6000,B001,1,1,S133,3,0,104000,5,19.18,1103,57,0
1,10146,3,3,4,4380,B022,0,1,S133,2,0,30000,2,19.18,1103,56,0
1,10004,1,2,4,2410,B004,1,1,S133,3,0,35000,5,19.18,1103,45,0
0,10008,1,1,4,2300,B009,0,0,S133,2,241.9,40000,4,19.18,1103,64,0
1,10002,1,2,4,1630,B001,1,1,S127,2,400.4,18000,4,19.18,1103,38,0
1,10006,1,2,2,5000,B002,1,1,S143,2,0,20000,4,19.18,1103,54,0
1,10085,3,3,4,6500,B034,0,1,S133,2,1300,50000,5,19.18,1103,43,0
1,10005,1,1,4,4015,B002,1,1,S159,2,0,20000,3,14.85,692,70,0
1,10004,1,1,4,2500,B012,0,1,S143,2,500,10000,1,19.18,1103,69,0
1,10012,1,3,4,3000,B002,1,1,S133,2,1150,10000,5,19.18,1103,50,0
1,10005,1,3,4,3400,B016,0,1,S143,3,0,42000,3,19.18,1103,42,0
0,10004,1,3,4,2400,B003,0,1,S161,2,0,54000,5,20,1431,57,0
1,10064,3,1,4,2700,B003,0,1,S133,2,1000,23000,3,19.18,1103,52,0
1,10001,1,3,4,15000,B001,1,1,S133,2,5000,20000,3,19.18,1103,69,0
1,10012,1,3,4,3000,B002,1,1,S134,2,1150,20000,4,16.25,569,44,0
0,10004,1,1,4,8000,B007,0,0,S133,2,4000,40000,4,19.18,1103,61,0
0,10004,1,2,4,3200,B001,1,1,S137,2,300,50000,4,19.18,1103,55,0
1,10003,1,1,4,5000,B006,1,1,S143,2,0,50000,5,19.18,1103,38,0
1,10003,1,2,4,15000,B004,1,1,S122,2,0,150000,3,19.18,1103,69,0
1,10005,1,1,4,1600,B001,1,1,S122,2,300,12000,2,20,611,33,0
1,10003,1,2,3,3000,B004,1,1,S133,2,0,50000,5,19.18,1103,52,0
1,10122,3,1,4,1900,B004,1,1,S133,2,500,20000,4,19.18,1103,30,0
0,10002,1,1,4,1500,B024,0,0,S133,3,0,40000,4,19.18,1103,35,0
1,10061,3,1,4,1600,B019,0,1,S133,2,0,17000,5,20,450,66,0
0,10003,1,1,4,1000,B010,0,0,S133,2,500,40000,4,19.18,1103,62,0
0,10014,2,3,1,4550,B002,1,0,S133,2,1150,40000,4,19.18,1103,70,0
0,10006,1,1,4,2400,B001,1,0,S133,2,1600,40000,4,19.18,1103,56,0
1,10002,1,3,4,2099.3,B003,0,1,S133,2,0,10000,3,18.25,363,58,0
1,10017,2,3,4,2500,B001,1,1,S133,3,0,39000,5,14.85,925,36,0
0,10011,2,1,4,1300,B017,0,0,S153,3,0,40000,4,19.18,1103,53,0
1,10007,1,3,4,54600,B003,0,1,S133,2,0,50000,5,19.18,1103,42,0
1,10004,1,1,4,2800,B002,1,1,S143,2,0,20000,3,19.18,1103,67,0
0,10003,1,1,4,15000,B002,1,1,S133,2,0,20000,5,13.5,460,30,0
0,10003,1,1,4,1500,B001,1,0,S133,2,500,40000,4,19.18,1103,40,0
1,10004,1,1,4,3500,B003,0,1,S122,3,0,54000,5,18,1371,51,0
0,10001,1,2,4,2800,B001,1,0,S133,2,370,40000,4,19.18,1103,37,0
1,10006,1,1,1,10000,B011,1,1,S143,2,0,10000,1,19.18,1103,42,0
0,10007,1,1,4,1200,B003,0,0,S133,2,500,40000,4,19.18,1103,54,0
1,10002,1,2,1,4500,B001,1,1,S122,4,0,40000,4,19.18,1103,38,0
0,10003,1,1,4,1850,B030,1,1,S133,2,0,29000,3,20,1078,68,0
0,10004,1,1,4,5150,B001,1,0,S159,2,2350,40000,4,19.18,1103,58,0
1,10008,1,1,4,2600,B001,1,1,S159,2,500,10000,5,20,265,52,0
0,10004,1,1,4,5100,B001,1,0,S159,2,0,40000,4,19.18,1103,31,0
1,10001,1,1,4,3200,B002,1,1,S133,2,500,10000,2,19.18,1103,68,0
1,10009,2,1,4,2800,B003,0,1,S133,2,0,30000,5,19.18,1103,35,0
1,10019,2,1,4,8042.4,B008,0,1,S143,2,445,20000,3,19.18,1103,62,1
0,10002,1,1,4,1300,B010,0,0,S133,2,400,40000,4,19.18,1103,35,0
0,10036,3,1,4,1466.7,B001,1,0,S143,2,800,40000,4,19.18,1103,68,0
1,10146,3,2,4,3500,B017,0,1,S134,2,0,10000,2,19.18,1103,54,0
1,10015,3,1,4,1800,B003,0,1,S133,3,0,40000,5,20,1060,32,0
0,10031,3,1,4,2338,B024,0,0,S133,2,0,40000,4,19.18,1103,50,0
0,10002,1,1,4,2800,B002,1,0,S133,2,1150,40000,4,19.18,1103,59,0
1,10004,1,2,3,7000,B001,1,1,S134,2,2100,114000,5,13,2594,33,0
0,10010,1,1,4,3400,B001,1,1,S161,3,0,53000,5,20,1404,57,0
1,10003,1,3,4,2700,B001,1,1,S159,2,127.5,30000,4,15.35,840,47,0
1,10006,1,1,4,1580,B001,1,1,S133,3,0,35000,5,20,927,66,0
0,10001,1,3,4,1500,B003,0,0,S133,2,0,40000,4,19.18,1103,61,0
0,10002,1,1,4,4500,B002,1,1,S133,2,0,100000,5,19.18,1103,52,0
0,10003,1,2,4,1320,B011,1,0,S134,2,0,40000,4,19.18,1103,66,0
1,10004,1,2,4,2400,B015,1,1,S133,2,0,20000,2,18.25,1001,50,0
0,10002,1,1,4,1100,B003,0,0,S133,2,200,40000,4,19.18,1103,44,0
1,10027,1,3,4,1600,B004,1,1,S133,2,250,10000,4,18.4,296,36,0
1,10006,1,3,4,3500,B003,0,1,S133,2,1250,48000,5,19.18,1103,59,0
1,10013,2,1,4,2666.6,B001,1,1,S133,2,947,34000,5,20,901,68,0
1,10003,1,3,4,4800,B001,1,1,S143,2,785,60000,4,19.18,1103,70,0
0,10003,1,2,4,2310,B004,1,0,S133,2,0,40000,4,19.18,1103,43,0
0,10002,1,1,4,6000,B001,1,0,S133,2,4300,40000,4,19.18,1103,68,0
0,10003,1,2,4,1600,B002,1,0,S133,2,0,40000,4,19.18,1103,55,0
1,10005,1,1,4,2500,B001,1,1,S133,2,1000,20000,3,20,743,37,0
0,10003,1,3,4,1520,B004,1,0,S122,2,0,40000,4,19.18,1103,64,0
0,10127,3,1,4,4000,B004,1,0,S133,2,2800,40000,4,19.18,1103,44,0
0,10127,3,2,4,4000,B004,1,0,S133,2,2800,40000,4,19.18,1103,37,0
0,10020,1,3,4,1000,B001,1,0,S133,3,0,40000,4,19.18,1103,68,0
0,10001,1,3,4,3150,B001,1,0,S134,2,1700,40000,4,19.18,1103,63,1
0,10456,3,1,4,850,B009,0,0,S133,2,500,40000,4,19.18,1103,68,0
1,10004,1,2,4,2600,B005,1,1,S133,2,700,20000,3,19.18,1103,35,0
1,10003,1,2,4,2200,B004,1,1,S133,2,259.8,10000,3,24,392,30,0
1,10003,1,3,4,4500,B002,1,1,S134,2,500,50000,3,19.18,1103,52,1
0,10002,1,2,4,6700,B001,1,1,S133,3,0,85000,3,19.18,1103,32,0
1,10007,1,1,4,4788,B013,0,1,S133,3,0,79000,5,14.85,1873,42,0
1,10003,1,3,4,2730,B002,1,1,S133,2,0,30000,3,19.18,1103,53,0
1,10003,1,1,4,3100,B007,0,1,S133,3,0,48000,5,19,1245,57,0
1,10002,1,2,4,4000,B002,1,1,S133,2,0,35000,5,15.25,837,62,0
0,10003,1,1,4,1050,B006,1,0,S133,3,0,40000,4,19.18,1103,38,0
1,10003,1,1,4,3100,B007,0,1,S133,3,0,48000,5,19,1245,50,0
0,10011,2,3,4,1000,B012,0,0,S159,2,0,40000,4,19.18,1103,30,0
0,10074,3,1,4,1200,B017,0,0,S133,2,0,40000,4,19.18,1103,52,0
0,10003,1,1,4,4900,B014,1,0,S133,2,0,40000,4,19.18,1103,48,0
1,10004,1,3,1,3300,B001,1,1,S159,2,0,50000,4,12.99,1341,68,0
0,10002,1,1,4,1500,B012,0,0,S133,2,0,40000,4,19.18,1103,64,0
1,10001,1,2,3,2000,B001,1,1,S133,2,0,47000,5,19.18,1103,59,0
1,10020,1,1,1,2200,B003,0,1,S153,3,0,32000,5,16.75,791,30,0
1,10003,1,1,4,2000,B001,1,1,S133,3,0,29000,5,16.75,717,41,0
1,10006,1,1,4,3000,B003,0,1,S159,3,0,45000,5,20,1192,42,0
0,10004,1,2,4,1400,B004,1,0,S153,3,0,40000,4,19.18,1103,46,0
1,10006,1,1,4,2200,B006,1,1,S161,2,280.4,18000,3,32.5,789,67,0
1,10002,1,2,4,2300,B029,0,1,S133,2,0,20000,3,16.75,711,54,0
0,10006,1,1,4,1200,B004,1,0,S122,3,0,40000,4,19.18,1103,54,0
1,10004,1,1,4,4500,B005,1,1,S143,2,1400,50000,5,19.18,1103,42,0
0,10476,3,3,4,950,B003,0,0,S133,2,0,40000,4,19.18,1103,50,0
1,10127,3,2,4,4000,B004,1,1,S133,2,0,80000,5,15.5,1924,61,0
1,10004,1,3,1,2353,B002,1,1,S133,2,0,50000,5,19.18,1103,69,0
1,10010,1,2,4,7500,B026,1,1,S133,3,0,96000,3,19.18,1103,41,0
1,10002,1,2,3,3050,B001,1,1,S143,2,0,30000,5,19.18,1103,68,0
1,10003,1,3,4,3400,B002,1,1,S133,2,0,89000,5,19.18,1103,66,0
0,10004,1,2,4,2300,B001,1,1,S133,3,0,26000,3,32.5,1140,53,0
0,10086,3,1,4,1000,B003,0,0,S133,2,500,40000,4,19.18,1103,48,0
1,10160,2,2,4,4500,B001,1,1,S158,2,1500,50000,5,20,1325,54,0
0,10027,1,3,4,12500,B001,1,0,S143,2,4000,40000,4,19.18,1103,56,0
1,10004,1,1,4,2225.6,B006,1,1,S133,2,0,30000,3,20,1115,61,0
1,10001,1,2,4,1850,B001,1,1,S133,2,0,20000,2,18.4,1002,33,0
1,10004,1,1,4,2300,B003,0,1,S141,3,0,33000,5,20,874,35,0
1,10004,1,1,4,5000,B022,0,1,S134,3,0,82000,5,14.85,1944,69,0
1,10018,3,3,4,4800,B004,1,1,S133,3,0,79000,5,14.85,1873,70,0
1,10005,1,2,4,4800,B001,1,1,S133,2,0,50000,3,19.18,1103,66,0
1,10006,1,3,4,3000,B002,1,1,S122,3,0,36000,3,19.18,1103,53,0
1,10004,1,1,4,5450,B006,1,1,S133,2,900,30000,3,19.18,1103,49,0
0,10003,1,1,4,1500,B004,1,0,S133,2,200,40000,4,19.18,1103,37,0
0,10002,1,2,4,1300,B012,0,0,S133,3,0,40000,4,19.18,1103,33,0
1,10002,1,3,1,2820,B001,1,1,S133,2,380,30000,5,19.18,1103,64,0
1,10122,3,1,4,3000,B003,0,1,S122,2,1200,33000,5,19.18,1103,40,0
0,10025,1,1,4,2000,B004,1,1,S122,3,0,29000,5,19.18,1103,40,0
0,10003,1,3,4,4500,B004,1,0,S161,2,3000,40000,4,19.18,1103,51,0
1,10003,1,2,4,1800,B002,1,1,S133,3,0,40000,5,20,1060,50,0
1,10006,1,1,1,5600,B001,1,1,S133,2,1400,30000,5,19.18,1103,69,1
1,10015,3,1,4,2300,B001,1,1,S133,2,0,20000,4,19.18,1103,59,0
1,10001,1,3,4,2850,B009,0,1,S133,3,0,43000,5,19.18,1103,61,0
1,10005,1,3,4,3000,B004,1,1,S133,3,0,40000,4,14.49,1103,58,0
1,10003,1,1,4,1873.7,B005,1,1,S133,2,0,42000,5,20,1113,57,0
1,10002,1,2,4,2250,B008,0,1,S133,3,0,33000,5,16.75,816,70,0
1,10002,1,3,4,2712,B003,0,1,S143,2,465.4,30000,5,18,762,53,0
0,10002,1,1,4,1600,B003,0,0,S133,2,200,40000,4,19.18,1103,50,0
1,10189,3,1,4,5000,B027,0,1,S143,2,1500,50000,4,19.18,1103,66,0
0,10003,1,1,4,1000,B003,0,0,S133,3,0,40000,4,19.18,1103,37,0
0,10003,1,2,4,1600,B005,1,0,S153,3,0,40000,4,19.18,1103,64,0
0,10006,1,2,4,2050,B011,1,0,S133,2,1000,40000,4,19.18,1103,69,0
0,10005,1,2,4,1820,B002,1,1,S143,3,0,41000,5,20,1086,31,0
0,10009,2,1,4,1200,B004,1,0,S122,3,0,40000,4,19.18,1103,37,0
0,10001,1,3,4,5000,B002,1,1,S133,3,0,77000,4,12.99,2065,47,0
0,10005,1,2,4,1820,B002,1,1,S143,3,0,41000,5,19.18,1103,65,0
0,10004,1,2,4,2390,B011,1,0,S133,2,0,40000,4,19.18,1103,43,0
0,10006,1,2,4,3400,B001,1,0,S133,2,0,40000,4,19.18,1103,50,0
1,10006,1,3,1,2000,B003,0,1,S159,3,0,31000,5,14.5,729,53,0
1,10004,1,3,4,2800,B002,1,1,S133,2,500,20000,2,19.18,1103,31,0
1,10002,1,3,1,5300,B007,0,1,S143,2,3000,30000,5,19.18,1103,42,0
0,10005,1,3,4,1400,B002,1,0,S133,3,0,40000,4,19.18,1103,61,0
0,10005,1,3,4,1500,B002,1,0,S133,3,0,40000,4,19.18,1103,63,0
1,10015,3,1,4,3000,B004,1,1,S133,2,641.4,30000,4,19.18,1103,56,0
0,10188,3,1,4,1200,B001,1,0,S133,2,0,40000,4,19.18,1103,33,0
0,10004,1,2,4,1100,B003,0,0,S133,3,0,40000,4,19.18,1103,64,0
1,10006,1,1,4,1500,B001,1,1,S133,2,0,20000,5,20,530,48,0
1,10009,2,1,4,3209.9,B003,0,1,S133,3,0,50000,5,14.85,1186,42,0
1,10003,1,3,4,5000,B001,1,1,S133,2,1200,25000,4,15.25,699,61,1
0,10009,2,1,4,1530,B025,0,1,S127,2,0,18000,2,20,916,39,0
1,10001,1,2,4,2300,B002,1,1,S159,2,1000,10000,5,19.18,1103,66,0
0,10004,1,3,4,4500,B005,1,0,S122,2,1810,40000,4,19.18,1103,68,0
0,10012,1,1,4,1500,B048,1,1,S133,3,0,33000,5,19.18,1103,51,0
1,10239,3,3,4,2000,B002,1,1,S143,2,351.6,10000,2,19.18,1103,45,0
1,10002,1,2,4,30000,B002,1,1,S133,3,0,150000,3,15,5200,37,0
1,10016,2,1,4,1865.2,B001,1,1,S133,3,0,42000,5,19.18,1103,45,0
0,10001,1,2,4,1600,B006,1,0,S133,3,0,40000,4,19.18,1103,62,0
0,10111,3,3,3,1140,B002,1,0,S133,2,0,40000,4,19.18,1103,49,0
0,10111,3,3,3,1140,B002,1,0,S133,2,0,40000,4,19.18,1103,70,0
0,10212,3,1,3,2421.3,B016,0,0,S133,2,1796.4,40000,4,19.18,1103,38,0
0,10002,1,3,4,4800,B001,1,0,S133,2,2000,40000,4,19.18,1103,36,0
0,10001,1,1,4,2500,B008,0,1,S133,2,291.7,20000,5,15.5,481,48,0
1,10004,1,3,4,3400,B002,1,1,S143,3,0,65000,5,19.18,1103,46,0
1,10025,1,3,4,3500,B001,1,1,S133,3,0,41000,3,19.18,1103,59,0
0,10001,1,1,4,1500,B006,1,0,S133,3,0,40000,4,19.18,1103,33,0
1,10011,2,3,4,1780,B004,1,1,S133,3,0,41000,5,18.4,1050,31,0
1,10034,3,1,4,2800,B001,1,1,S133,2,0,55000,5,14.49,1294,62,0
1,10011,2,2,4,2350,B034,0,1,S133,3,0,34000,5,20,901,67,0
1,10001,1,2,4,5500,B001,1,1,S133,2,1400,50000,4,19.18,1103,48,0
0,10002,1,1,4,1200,B005,1,0,S133,3,0,40000,4,19.18,1103,37,0
1,10015,3,1,4,2000,B019,0,1,S133,3,0,29000,5,19.18,1103,67,0
0,10003,1,3,4,1300,B001,1,0,S159,3,0,40000,4,19.18,1103,56,0
1,10011,2,1,4,3500,B012,0,1,S133,3,0,54000,5,14.85,1280,55,0
0,10003,1,2,4,1300,B001,1,0,S159,3,0,40000,4,19.18,1103,41,0
1,10010,1,1,4,2500,B004,1,1,S133,2,0,20000,5,18.25,511,57,0
0,10003,1,1,4,1200,B003,0,0,S133,2,800,40000,4,19.18,1103,34,0
1,10001,1,2,4,3050,B002,1,1,S159,3,0,47000,5,20,1245,37,0
0,10002,1,2,3,1.2,B001,1,0,S133,3,0,40000,4,19.18,1103,47,0
0,10002,1,2,4,1583.3,B002,1,0,S133,3,0,40000,4,19.18,1103,56,0
0,10001,1,1,4,1500,B009,0,0,S153,3,0,40000,4,19.18,1103,69,0
0,10007,1,3,4,1000,B003,0,0,S143,3,0,40000,4,19.18,1103,42,0
1,10011,2,2,4,2100,B002,1,1,S133,3,0,40000,5,19.18,1103,50,0
0,10007,1,1,1,6000,B003,0,1,S133,3,0,92000,4,12.99,2468,66,1
0,10002,1,2,4,4700,B004,1,0,S122,2,0,40000,4,19.18,1103,69,0
0,10162,3,1,4,1000,B012,0,0,S133,2,0,40000,4,19.18,1103,68,0
1,10004,1,2,4,8000,B004,1,1,S133,2,2200,20000,2,19.18,1103,67,0
1,10003,1,3,4,2700,B002,1,1,S133,2,0,30000,2,19.18,1103,66,0
1,10007,1,2,4,1500,B001,1,1,S122,2,0,35000,5,19.18,1103,68,0
1,10004,1,2,4,3200,B001,1,1,S159,2,0,19000,1,20,1760,43,0
0,10004,1,2,4,3000,B004,1,1,S159,2,0,19000,1,20,1760,70,0
0,10003,1,1,4,1200,B003,0,0,S122,2,800,40000,4,19.18,1103,56,0
0,10003,1,1,4,1800,B003,0,0,S122,2,1000,40000,4,19.18,1103,32,0
1,10002,1,2,4,4500,B001,1,1,S133,2,0,20000,3,19.18,1103,54,0
1,10002,1,3,3,1700,B001,1,1,S133,2,0,10000,5,15.5,241,60,0
1,10014,2,2,4,1680,B002,1,1,S133,2,500,10000,5,18.4,256,41,0
0,10001,1,2,4,1580,B010,0,0,S133,3,0,40000,4,19.18,1103,66,0
1,10001,1,2,4,2450,B001,1,1,S134,2,442.6,10000,4,19.18,1103,44,0
0,10005,1,1,1,5000,B002,1,1,S161,2,820,30000,3,19.18,1103,58,0
1,10017,2,1,4,1670,B003,0,1,S133,2,0,19000,2,20,967,69,0
0,10001,1,1,4,4000,B003,0,0,S133,2,2000,40000,4,19.18,1103,70,0
1,10051,2,1,4,4000,B001,1,1,S133,2,0,105000,5,19.18,1103,56,0
0,10004,1,2,3,1650,B001,1,1,S133,2,400,19000,4,20,578,52,0
1,10003,1,2,3,2300,B001,1,1,S133,3,0,33000,5,16.75,816,70,0
1,10001,1,1,4,5500,B002,1,1,S133,2,1750,6000,2,17.75,299,60,0
1,10003,1,1,4,5800,B002,1,1,S161,3,0,105000,5,19.18,1103,43,0
1,10003,1,2,4,3200,B038,1,1,S159,2,1082,31000,3,19.18,1103,56,0
1,10004,1,2,4,7000,B001,1,1,S133,2,0,50000,3,19.18,1103,71,0
0,10007,1,2,4,1047.6,B002,1,0,S133,2,0,40000,4,19.18,1103,59,0
1,10005,1,2,4,15000,B004,1,1,S158,2,4550,100000,3,15,3467,35,0
1,10002,1,2,2,3100,B011,1,1,S159,3,0,48000,5,13.49,1104,32,0
1,10195,3,3,4,2500,B004,1,1,S133,2,1000,20000,5,19.18,1103,54,0
0,10002,1,2,4,9700,B005,1,0,S133,2,4350,40000,4,19.18,1103,39,0
1,10002,1,3,4,20000,B003,0,1,S158,2,3750,100000,4,19.75,3030,42,0
1,10033,3,1,1,2080,B001,1,1,S122,4,0,40000,4,19.18,1103,47,0
1,10002,1,3,4,11000,B029,0,1,S133,3,0,150000,5,15,3568,53,0
1,10002,1,1,4,10500,B001,1,1,S133,3,0,120000,3,12.99,4043,38,0
1,10005,1,1,4,8000,B001,1,1,S133,3,0,140000,5,19.18,1103,43,0
1,10010,1,1,4,1500,B001,1,1,S122,2,0,20000,3,19.18,1103,37,0
1,10006,1,1,4,1500,B001,1,1,S161,2,0,10000,5,20,265,68,0
0,10002,1,2,4,1400,B001,1,0,S133,2,0,40000,4,19.18,1103,66,0
1,10001,1,2,4,2000,B003,0,1,S127,3,0,29000,5,18.25,740,53,0
1,10023,2,1,4,4114.3,B003,0,1,S133,3,0,68000,5,19.18,1103,39,0
1,10016,2,3,2,4300,B004,1,1,S159,2,474.2,30000,5,19.18,1103,63,0
1,10026,3,3,4,4000,B001,1,1,S161,3,0,64000,5,19.18,1103,43,0
0,10023,2,1,4,10000,B003,0,0,S133,2,5000,40000,4,19.18,1103,63,0
0,10001,1,3,4,3200,B001,1,0,S133,2,745.6,40000,4,19.18,1103,35,0
0,10002,1,3,4,9000,B002,1,0,S133,2,0,40000,4,19.18,1103,45,0
1,10006,1,1,4,2500,B003,0,1,S133,3,0,36000,5,19.18,1103,64,0
1,10005,1,2,4,4583.3,B001,1,1,S122,2,0,40000,2,18,1997,52,0
1,10002,1,2,4,2449,B001,1,1,S133,2,0,50000,5,18.25,1276,55,0
0,10002,1,1,4,1390,B001,1,0,S133,2,400,40000,4,19.18,1103,70,0
1,10012,1,3,4,2800,B011,1,1,S133,2,0,30000,5,19.18,1103,69,0
0,10014,2,1,4,1000,B020,0,0,S161,2,0,40000,4,19.18,1103,41,0
1,10001,1,3,1,1600,B001,1,1,S122,2,0,10000,2,13.49,478,36,0
1,10001,1,3,4,5050,B002,1,1,S137,2,0,30000,2,13.49,1433,46,0
0,10002,1,2,3,3419,B001,1,1,S122,2,0,50000,5,19.18,1103,59,0
0,10003,1,3,4,110,B001,1,0,S133,3,0,40000,4,19.18,1103,41,0
0,10002,1,1,4,1000,B001,1,0,S127,2,600,40000,4,19.18,1103,47,0
1,10028,3,1,4,4200,B003,0,1,S133,2,0,30000,3,20,1115,33,0
1,10004,1,2,4,2890,B018,0,1,S133,2,0,20000,3,19.18,1103,63,0
0,10423,3,1,4,1178,B004,1,0,S133,2,500,40000,4,19.18,1103,32,0
1,10004,1,3,4,3600,B001,1,1,S137,2,0,30000,3,19.18,1103,55,0
0,10005,1,3,4,1350,B001,1,0,S133,2,250,40000,4,19.18,1103,38,0
1,10002,1,1,4,2500,B001,1,1,S133,3,0,36000,5,18,914,68,0
1,10001,1,1,4,18752.2,B002,1,1,S133,3,0,150000,5,17.5,3768,69,0
0,10003,1,1,4,2500,B021,1,1,S133,2,0,30000,5,15.5,722,50,0
0,10003,1,1,4,1900,B025,0,0,S133,2,1100,40000,4,19.18,1103,62,0
0,10001,1,3,4,3000,B001,1,0,S122,2,1750,40000,4,19.18,1103,56,0
1,10002,1,2,4,12000,B002,1,1,S143,2,4500,50000,5,13.5,1150,35,1
1,10060,3,1,4,5500,B013,0,1,S133,2,800,20000,3,15.5,698,30,0
1,10007,1,1,4,2590,B003,0,1,S143,2,0,20000,2,15.5,974,60,0
1,10001,1,1,4,2688.8,B004,1,1,S133,2,650,5000,3,15.5,175,34,0
1,10003,1,3,4,3750,B001,1,1,S122,2,0,50000,5,19.18,1103,42,0
1,10003,1,1,4,2500,B006,1,1,S133,3,0,36000,5,24,1036,46,0
1,10024,1,2,4,1700,B001,1,1,S159,2,0,17000,3,20,632,69,0
1,10005,1,2,3,2700,B004,1,1,S133,2,890,39000,5,19.18,1103,56,0
0,10005,1,3,4,1500,B002,1,0,S133,2,0,40000,4,19.18,1103,52,0
1,10004,1,1,4,15000,B006,1,1,S143,2,0,20000,3,15.25,696,31,0
1,10018,3,3,1,1900,B004,1,1,S133,3,0,44000,5,19.18,1103,60,0
0,10058,3,1,4,1400,B001,1,0,S133,2,200,40000,4,19.18,1103,60,0
1,10049,3,1,4,12545.4,B001,1,1,S133,2,400,20000,4,19.18,1103,45,0
1,10003,1,2,4,1800,B038,1,1,S159,2,0,10000,3,19.18,1103,50,0
0,10005,1,2,4,1480,B002,1,0,S133,2,0,40000,4,19.18,1103,47,0
1,10003,1,1,4,2000,B001,1,1,S133,2,0,15000,5,20,397,69,0
1,10003,1,3,4,2083.3,B002,1,1,S134,3,0,30000,5,24,863,54,0
0,10005,1,1,4,800,B003,0,0,S133,2,250,40000,4,19.18,1103,50,0
0,10001,1,2,4,4600,B004,1,0,S143,2,0,40000,4,19.18,1103,68,0
1,10003,1,3,4,2083.3,B002,1,1,S134,3,0,30000,5,20,795,58,0
1,10021,2,1,4,4500,B003,0,1,S153,3,0,74000,5,14.49,1741,44,0
1,10001,1,1,4,9800,B003,0,1,S144,2,0,30000,3,15.25,1044,40,0
0,10469,3,1,4,1200,B001,1,0,S133,2,500,40000,4,19.18,1103,67,0
1,10049,3,2,4,2100,B019,0,1,S133,2,0,20000,3,20,743,54,0
0,10003,1,3,4,3350,B015,1,0,S143,2,0,40000,4,19.18,1103,36,0
1,10003,1,1,4,2000,B001,1,1,S133,2,0,15000,5,32.5,509,56,0
1,10002,1,2,4,4830,B003,0,1,S133,3,0,79000,5,14.85,1873,60,0
0,10003,1,1,4,1550,B042,0,0,S133,2,0,40000,4,19.18,1103,32,0
1,10001,1,1,4,2044.8,B039,0,1,S159,2,0,30000,5,20,795,39,1
1,10003,1,1,4,2000,B001,1,1,S161,2,600,22000,5,20,583,31,0
0,10001,1,1,4,3600,B001,1,0,S122,2,3000,40000,4,19.18,1103,31,0
1,10023,2,1,4,2500,B003,0,1,S133,3,0,36000,5,19.18,1103,68,0
0,10003,1,2,4,2000,B001,1,0,S122,4,0,40000,4,19.18,1103,66,0
0,10001,1,1,4,1500,B001,1,0,S143,2,800,40000,4,19.18,1103,36,0
0,10002,1,3,1,5000,B001,1,1,S133,2,0,40000,5,19.18,1103,34,0
1,10001,1,1,4,4300,B001,1,1,S133,2,0,100000,5,19.18,1103,34,0
1,10005,1,2,4,2600,B003,0,1,S133,2,0,30000,3,15.5,1047,35,0
